Source,Target,Energy,NumTriangles
330,421,20,1
330,659,16,1
331,748,13,1
332,498,9,1
332,698,8,2
332,754,11,1
332,903,13,1
333,500,13,2
333,516,11,1
333,578,18,1
333,851,10,1
333,866,16,1
333,1001,13,1
335,888,13,1
336,762,14,1
337,741,18,1
338,395,8,1
339,554,10,1
339,583,18,1
342,855,12,1
343,877,16,1
344,686,11,1
345,404,15,2
345,857,16,1
347,394,15,1
347,723,15,1
348,477,12,1
348,580,15,2
348,813,11,1
348,970,20,1
350,976,7,1
351,425,15,1
351,920,17,1
353,406,21,1
353,832,17,1
357,364,21,1
357,382,14,1
358,434,11,1
360,386,14,3
360,673,17,1
360,678,15,1
360,799,16,1
361,777,13,1
366,452,12,2
366,570,14,1
369,564,12,1
369,571,18,1
369,872,16,1
370,478,10,1
373,733,17,1
375,682,20,1
381,666,14,1
383,805,17,1
384,495,11,1
385,542,15,1
385,626,15,1
385,684,13,1
385,736,8,1
386,673,11,1
386,678,9,1
389,662,12,1
390,595,21,1
390,718,14,2
390,959,12,1
392,432,9,1
392,528,10,1
392,557,14,1
397,531,13,2
397,758,12,1
398,491,15,1
399,717,14,1
400,873,16,1
402,865,15,1
404,857,13,2
404,947,10,1
404,948,14,1
409,618,16,1
410,534,11,3
410,846,14,1
410,897,12,1
413,552,13,1
415,560,13,1
415,603,13,1
417,767,18,1
417,782,16,1
418,996,11,1
420,485,10,1
424,481,15,1
425,634,12,1
426,773,12,1
429,608,8,1
429,615,17,2
429,639,12,1
430,550,14,2
430,610,16,1
433,480,11,1
433,677,3,1
433,751,9,1
433,794,8,1
436,793,14,1
437,553,20,1
438,591,9,1
441,532,11,1
443,551,11,2
443,864,15,1
444,503,10,1
444,703,11,1
450,781,10,1
451,581,12,1
452,570,16,1
452,944,21,2
452,963,17,1
453,462,10,1
454,744,15,1
456,469,13,1
456,548,11,1
456,645,6,1
456,711,12,1
456,932,10,1
456,950,10,1
460,818,19,1
463,613,17,1
463,1000,19,1
464,780,18,1
464,828,16,1
465,882,15,1
466,973,13,1
471,994,18,1
471,997,21,1
473,483,7,1
476,839,18,1
482,820,11,1
483,740,12,1
486,497,11,1
487,875,13,1
492,545,19,1
495,607,10,1
496,918,12,1
500,866,17,2
500,1003,11,1
501,764,13,1
501,981,12,1
508,779,14,1
509,825,12,1
512,681,10,1
515,601,7,1
515,856,15,1
517,655,15,2
517,883,14,1
520,806,13,1
523,822,20,1
524,852,12,1
525,597,21,1
527,887,19,1
528,708,10,1
529,870,14,1
530,675,17,1
531,758,9,1
534,846,17,1
534,897,15,1
536,585,11,1
536,776,15,1
539,642,8,1
539,893,9,1
546,577,14,1
550,610,14,1
550,802,13,1
551,864,14,1
553,649,19,1
560,652,14,1
560,974,12,1
563,803,16,1
565,693,10,1
566,609,13,1
572,971,11,1
579,696,7,1
580,970,19,1
583,812,23,2
583,909,16,1
583,917,13,1
584,774,19,1
593,913,12,1
596,954,16,1
599,621,10,1
603,833,12,1
604,876,12,1
605,929,15,1
611,928,9,1
614,862,7,1
615,639,17,1
617,921,10,1
617,992,11,1
620,683,10,1
620,713,14,2
620,715,7,1
620,788,15,1
624,849,20,1
628,796,10,1
632,797,11,1
635,737,13,1
640,972,18,1
645,672,11,1
650,789,13,1
650,824,12,1
655,883,9,1
660,906,8,1
661,858,14,1
661,910,14,1
663,816,17,1
664,979,10,1
667,729,7,1
677,791,8,1
688,843,18,1
689,859,15,2
689,892,14,1
691,738,11,1
694,739,14,1
698,903,15,1
699,878,15,1
704,746,11,1
706,854,14,1
706,908,13,1
706,941,11,1
707,807,25,1
709,945,13,1
710,998,11,1
711,792,16,1
711,829,17,1
712,827,12,1
713,715,11,2
713,720,20,1
713,725,14,1
714,958,19,1
715,725,7,1
718,959,8,1
719,891,21,1
720,826,16,1
722,985,13,1
732,784,20,1
736,907,9,1
737,962,18,1
742,783,17,1
742,1002,19,1
763,842,13,1
765,890,20,1
771,989,15,1
775,835,17,1
778,911,17,1
780,957,12,1
783,999,16,1
786,980,15,1
787,952,10,1
812,917,16,1
814,817,11,1
834,904,17,1
835,923,15,1
853,884,12,1
857,948,15,1
859,892,9,1
866,1003,14,1
878,953,12,1
881,978,13,1
882,894,17,1
901,993,18,1
905,975,19,1
907,926,15,1
915,949,28,1
944,963,24,1
962,995,20,1
