Source,Target,Energy,NumTriangles
640,673,14,2
640,706,15,1
643,690,12,1
644,669,14,1
645,851,7,2
645,855,9,1
646,863,15,1
647,879,17,1
648,752,14,1
649,783,18,1
649,887,19,1
650,756,12,2
650,848,14,1
652,912,10,1
653,665,11,1
654,776,17,1
654,818,14,1
655,769,15,1
657,905,16,1
658,918,11,1
659,813,11,2
659,880,16,1
660,745,11,1
661,671,9,2
661,842,12,2
661,971,10,1
662,691,8,2
662,746,11,1
663,797,9,2
663,869,14,1
665,674,16,1
667,712,8,2
667,737,11,1
669,919,12,1
670,787,9,2
670,870,15,1
671,767,12,2
671,817,12,1
671,842,11,1
673,706,15,1
675,719,19,1
675,1001,15,1
676,792,16,1
677,684,6,2
677,700,5,2
677,739,10,1
677,814,3,2
677,816,11,2
677,890,9,1
678,768,13,1
680,780,15,1
681,710,13,2
681,779,16,1
683,844,14,1
684,814,9,2
684,852,14,1
684,975,16,1
685,698,15,1
686,992,10,1
687,689,14,1
687,707,19,1
688,701,10,2
688,833,11,2
688,836,14,1
688,839,19,1
689,951,18,1
691,693,10,2
691,746,11,1
691,854,10,1
693,784,13,1
693,854,12,1
694,826,9,2
694,873,11,2
694,878,7,2
694,894,11,1
694,940,6,2
694,976,9,1
695,744,15,1
696,711,12,2
696,715,5,2
696,717,10,2
696,748,11,1
696,807,13,1
697,732,15,1
698,781,11,1
699,788,22,1
700,739,15,1
701,839,17,1
702,755,7,2
702,758,7,2
702,761,12,1
702,800,10,1
704,723,11,1
705,938,7,2
705,982,12,2
705,1002,19,1
708,810,12,2
708,909,10,1
708,958,11,2
708,999,9,1
710,779,11,1
710,827,11,2
710,849,15,1
711,715,11,2
711,725,14,1
711,911,19,1
712,737,13,1
712,770,11,1
715,725,7,1
715,748,10,2
715,857,9,2
715,875,8,2
715,908,7,2
715,936,12,1
717,774,19,1
717,807,17,1
718,809,15,1
723,931,10,2
723,973,14,1
727,847,19,1
729,773,12,2
729,866,14,1
729,882,14,1
735,750,11,1
736,738,8,2
736,741,10,1
736,1000,11,1
738,1000,17,1
748,857,15,1
749,799,11,1
753,771,7,2
753,846,13,1
753,893,9,1
754,950,15,1
755,758,8,2
755,858,13,1
755,986,8,1
756,848,16,1
758,800,11,1
758,986,8,2
758,998,11,1
764,823,11,1
765,819,19,1
767,817,16,1
770,881,13,1
771,796,11,1
771,846,14,1
772,867,17,1
773,866,18,1
778,860,9,1
782,856,16,1
783,820,17,1
784,988,14,1
785,900,9,1
785,922,10,1
787,798,9,2
787,864,12,1
787,870,12,1
794,812,18,1
796,805,12,1
797,869,11,2
797,891,13,1
797,953,12,1
798,804,14,1
798,864,15,1
802,865,11,2
802,962,17,1
805,885,11,1
808,838,6,2
808,883,6,2
808,903,12,1
810,958,15,1
811,834,19,1
813,859,8,1
813,880,11,2
813,897,11,2
813,941,6,2
813,995,13,1
814,816,14,1
814,852,11,1
815,954,16,1
816,890,20,1
818,928,10,1
819,872,18,1
820,910,15,1
823,871,14,1
824,952,14,1
826,878,8,1
826,901,18,1
827,849,18,1
827,884,12,2
827,972,18,1
830,930,9,1
832,862,11,1
833,836,13,1
837,989,15,1
838,883,8,2
838,944,18,1
838,987,9,1
842,971,12,1
851,855,10,1
857,875,13,1
859,996,11,1
860,889,6,2
860,892,6,2
860,917,5,2
860,959,5,2
860,970,14,1
863,966,11,1
865,925,13,1
865,962,14,1
869,953,17,1
873,894,14,1
874,913,12,1
875,908,11,1
878,940,5,2
878,948,11,1
880,897,16,1
881,935,13,1
883,903,14,1
883,944,18,1
884,896,14,1
884,972,16,1
888,898,13,1
888,968,8,1
889,892,8,1
889,932,11,1
892,917,7,1
895,947,7,2
895,963,13,1
897,941,11,1
899,920,11,1
902,927,18,1
904,980,11,1
906,939,15,1
908,936,15,1
909,969,8,1
912,914,11,1
916,984,17,1
917,959,6,1
918,942,11,1
924,977,11,1
926,933,16,1
928,974,8,2
928,1003,7,1
931,934,13,1
931,973,10,1
938,955,7,1
938,982,7,1
940,948,10,1
940,976,7,1
941,995,13,1
947,963,14,1
947,964,15,1
958,999,12,1
959,970,15,1
966,991,10,1
974,1003,9,1
982,1002,19,1
986,998,11,1
